"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1981-01-01","1981","01","01","","-39.8","","-42.2","","-41.0","","59.0","","0.0","","0.0","","0.0","T","0.0","T","10","","32","","52","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1981-01-02","1981","01","02","","-39.1","","-40.8","","-40.0","","58.0","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1981-01-03","1981","01","03","","-32.2","","-40.7","","-36.5","","54.5","","0.0","","0.0","","0.0","T","0.0","T","10","","13","","37","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1981-01-04","1981","01","04","","-31.3","","-39.1","","-35.2","","53.2","","0.0","","0.0","","0.0","T","0.0","T","10","","4","","37","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1981-01-05","1981","01","05","","-36.5","","-39.7","","-38.1","","56.1","","0.0","","0.0","","0.0","T","0.0","T","10","","2","","39","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1981-01-06","1981","01","06","","-28.5","","-36.5","","-32.5","","50.5","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1981-01-07","1981","01","07","","-27.5","","-33.6","","-30.6","","48.6","","0.0","","0.0","","0.0","T","0.0","T","10","","32","","43","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1981-01-08","1981","01","08","","-29.5","","-33.2","","-31.4","","49.4","","0.0","","0.0","","0.0","T","0.0","T","10","","31","","33","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1981-01-09","1981","01","09","","-26.0","","-32.0","","-29.0","","47.0","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1981-01-10","1981","01","10","","-17.1","","-27.5","","-22.3","","40.3","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1981-01-11","1981","01","11","","-16.5","","-18.7","","-17.6","","35.6","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1981-01-12","1981","01","12","","-12.6","","-18.5","","-15.6","","33.6","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
