"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1975-01-01","1975","01","01","","-16.1","","-24.4","","-20.3","","38.3","","0.0","","0.0","","0.8","","0.8","","13","","14","","92",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1975-01-02","1975","01","02","","-20.6","","-27.8","","-24.2","","42.2","","0.0","","0.0","","0.5","","0.5","","13","","27","","80",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1975-01-03","1975","01","03","","-23.3","","-29.4","","-26.4","","44.4","","0.0","","0.0","","1.0","","1.0","","13","","27","","58",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1975-01-04","1975","01","04","","-25.6","","-35.0","","-30.3","","48.3","","0.0","","0.0","","0.0","T","0.0","T","13","","2","","32",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1975-01-05","1975","01","05","","-31.7","","-38.9","","-35.3","","53.3","","0.0","","0.0","","0.0","T","0.0","T","13","","32","","48",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1975-01-06","1975","01","06","","-38.3","","-40.0","","-39.2","","57.2","","0.0","","0.0","","0.0","T","0.0","T","13","","29","","31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1975-01-07","1975","01","07","","-30.0","","-40.6","","-35.3","","53.3","","0.0","","0.0","","0.0","T","0.0","T","13","","9","","37",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1975-01-08","1975","01","08","","-28.9","","-37.2","","-33.1","","51.1","","0.0","","0.0","","1.0","","0.8","","13","","9","","48",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1975-01-09","1975","01","09","","-36.7","","-41.1","","-38.9","","56.9","","0.0","","0.0","","0.0","T","0.0","T","13","","27","","39",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1975-01-10","1975","01","10","","-33.3","","-40.6","","-37.0","","55.0","","0.0","","0.0","","0.0","T","0.0","T","13","","16","","31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1975-01-11","1975","01","11","","-36.7","","-48.3","","-42.5","","60.5","","0.0","","0.0","","0.0","T","0.0","T","13","","32","","56",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1975-01-12","1975","01","12","","-47.2","","-49.4","","-48.3","","66.3","","0.0","","0.0","","0.0","T","0.0","T","13","","27","","43",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1975-01-13","1975","01","13","","-37.2","","-48.9","","-43.1","","61.1","","0.0","","0.0","","0.0","T","0.0","T","13","","29","","101",""
