"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-01","1970","01","01","","-15.6","","-22.8","","-19.2","","37.2","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-02","1970","01","02","","-21.7","","-26.1","","-23.9","","41.9","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-03","1970","01","03","","-17.8","","-28.3","","-23.1","","41.1","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-04","1970","01","04","","-17.2","","-26.1","","-21.7","","39.7","","0.0","","0.0","","0.0","T","0.0","T","10","","36","","76",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-05","1970","01","05","","-25.6","","-29.4","","-27.5","","45.5","","0.0","","0.0","","0.0","","0.0","","10","","36","","76",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-06","1970","01","06","","-20.0","","-25.6","","-22.8","","40.8","","0.0","","0.0","","0.0","","0.0","","10","","2","","61",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-07","1970","01","07","","-19.4","","-24.4","","-21.9","","39.9","","0.0","","0.0","","0.0","T","0.0","T","10","","27","","37",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-08","1970","01","08","","-18.9","","-28.9","","-23.9","","41.9","","0.0","","0.0","","0.0","T","0.0","T","10","","34","","35",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-09","1970","01","09","","-27.2","","-30.6","","-28.9","","46.9","","0.0","","0.0","","0.3","","0.3","","10","","27","","42",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-10","1970","01","10","","-30.6","","-39.4","","-35.0","","53.0","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-11","1970","01","11","","-33.9","","-40.0","","-37.0","","55.0","","0.0","","0.0","","0.0","","0.0","","10","","5","","47",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-12","1970","01","12","","-33.9","","-36.1","","-35.0","","53.0","","0.0","","0.0","","0.0","","0.0","","10","","5","","40",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-13","1970","01","13","","-33.9","","-37.2","","-35.6","","53.6","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-14","1970","01","14","","-26.1","","-36.7","","-31.4","","49.4","","0.0","","0.0","","0.8","","0.8","","10","","27","","37",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-15","1970","01","15","","-22.8","","-26.7","","-24.8","","42.8","","0.0","","0.0","","0.5","","0.5","","10","","27","","31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-16","1970","01","16","","-22.2","","-28.9","","-25.6","","43.6","","0.0","","0.0","","0.3","","0.3","","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-17","1970","01","17","","-21.7","","-31.1","","-26.4","","44.4","","0.0","","0.0","","0.3","","0.3","","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-18","1970","01","18","","-30.6","","-35.6","","-33.1","","51.1","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-19","1970","01","19","","-32.8","","-36.1","","-34.5","","52.5","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-20","1970","01","20","","-33.3","","-36.7","","-35.0","","53.0","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-21","1970","01","21","","-32.8","","-36.1","","-34.5","","52.5","","0.0","","0.0","","0.0","T","0.0","T","10","","27","","31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-22","1970","01","22","","-27.8","","-35.6","","-31.7","","49.7","","0.0","","0.0","","0.0","T","0.0","T","10","","27","","66",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-23","1970","01","23","","-32.8","","-39.4","","-36.1","","54.1","","0.0","","0.0","","0.0","T","0.0","T","10","","34","","61",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-24","1970","01","24","","-39.4","","-40.6","","-40.0","","58.0","","0.0","","0.0","","0.0","","0.0","","10","","34","","47",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-25","1970","01","25","","-34.4","","-40.6","","-37.5","","55.5","","0.0","","0.0","","0.0","T","0.0","T","10","","32","","61",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-26","1970","01","26","","-30.6","","-37.2","","-33.9","","51.9","","0.0","","0.0","","0.0","T","0.0","T","10","","36","","37",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-27","1970","01","27","","-32.2","","-37.2","","-34.7","","52.7","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-28","1970","01","28","","-32.8","","-36.7","","-34.8","","52.8","","0.0","","0.0","","0.5","","0.5","","10","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-29","1970","01","29","","-34.4","","-42.2","","-38.3","","56.3","","0.0","","0.0","","0.3","","0.3","","10","","5","","69",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-30","1970","01","30","","-36.1","","-42.2","","-39.2","","57.2","","0.0","","0.0","","0.0","T","0.0","T","10","","2","","48",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-01-31","1970","01","31","","-35.6","","-42.8","","-39.2","","57.2","","0.0","","0.0","","0.0","T","0.0","T","10","","36","","80",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-02-01","1970","02","01","","-30.6","","-36.1","","-33.4","","51.4","","0.0","","0.0","","0.0","","0.0","","10","","36","","82",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1970-02-02","1970","02","02","","-35.6","","-40.0","","-37.8","","55.8","","0.0","","0.0","","0.0","","0.0","","10","","32","","39",""
