"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-01","2002","01","01","","-16.3","","-27.4","","-21.9","","39.9","","0.0","","0.0","","0.0","T","0.0","T","15","","32","E","63","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-02","2002","01","02","","-19.5","","-26.3","","-22.9","","40.9","","0.0","","0.0","","0.0","","0.0","","14","","32","E","44","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-03","2002","01","03","","-17.8","","-22.5","","-20.2","","38.2","","0.0","","0.0","","0.0","T","0.0","T","14","","32","E","37","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-04","2002","01","04","","-22.4","","-27.5","","-25.0","","43.0","","0.0","","0.0","","0.4","","0.4","","14","","35","E","50","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-05","2002","01","05","","-25.3","","-32.5","","-28.9","","46.9","","0.0","","0.0","","0.0","T","0.0","T","14","","31","E","52","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-06","2002","01","06","","-26.2","","-31.9","","-29.1","","47.1","","0.0","","0.0","","0.0","","0.0","","14","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-07","2002","01","07","","-21.7","","-26.5","","-24.1","","42.1","","0.0","","0.0","","0.2","","0.2","","14","","8","E","37","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-08","2002","01","08","","-20.3","","-22.7","","-21.5","","39.5","","0.0","","0.0","","1.0","","0.8","","14","","35","E","33","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-09","2002","01","09","","-22.1","","-32.2","","-27.2","","45.2","","0.0","","0.0","","1.2","","1.0","","14","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-10","2002","01","10","","-29.9","","-36.6","","-33.3","","51.3","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-11","2002","01","11","","-32.3","","-35.9","","-34.1","","52.1","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-12","2002","01","12","","-26.8","","-34.6","","-30.7","","48.7","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-13","2002","01","13","","-24.9","","-32.6","","-28.8","","46.8","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-14","2002","01","14","","-21.9","","-31.4","","-26.7","","44.7","","0.0","","0.0","","0.2","","0.0","T","16","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-15","2002","01","15","","-27.2","","-34.5","","-30.9","","48.9","","0.0","","0.0","","0.0","T","0.0","T","16","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-16","2002","01","16","","-27.5","","-31.2","","-29.4","","47.4","","0.0","","0.0","","0.0","T","0.0","T","20","","32","E","46","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-17","2002","01","17","","-27.6","","-31.9","","-29.8","","47.8","","0.0","","0.0","","0.0","T","0.0","T","20","","34","E","46","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-18","2002","01","18","","-31.5","","-39.1","","-35.3","","53.3","","0.0","","0.0","","0.2","","0.2","","20","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-19","2002","01","19","","-37.3","","-39.1","","-38.2","","56.2","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-20","2002","01","20","","-36.8","","-39.5","","-38.2","","56.2","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-21","2002","01","21","","-31.1","","-39.3","","-35.2","","53.2","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-22","2002","01","22","","-33.5","","-37.7","","-35.6","","53.6","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-23","2002","01","23","","-24.1","","-34.4","","-29.3","","47.3","","0.0","","0.0","","0.2","","0.2","","20","","33","E","46","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-24","2002","01","24","","-24.5","","-32.1","","-28.3","","46.3","","0.0","","0.0","","0.6","","0.6","","18","","33","E","56","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-25","2002","01","25","","-24.1","","-36.2","","-30.2","","48.2","","0.0","","0.0","","0.2","","0.2","","18","","36","E","46","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-26","2002","01","26","","-31.3","","-37.7","","-34.5","","52.5","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-27","2002","01","27","","-28.9","","-35.0","","-32.0","","50.0","","0.0","","0.0","","0.4","","0.4","","18","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-28","2002","01","28","","-34.3","","-38.8","","-36.6","","54.6","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-29","2002","01","29","","-36.2","","-40.0","","-38.1","","56.1","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-30","2002","01","30","","-37.2","","-40.1","","-38.7","","56.7","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-01-31","2002","01","31","","-35.9","","-39.8","","-37.9","","55.9","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-01","2002","02","01","","-25.8","","-36.9","","-31.4","","49.4","","0.0","","0.0","","0.0","T","0.0","T","18","","16","E","41","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-02","2002","02","02","","-22.1","","-30.6","","-26.4","","44.4","","0.0","","0.0","","0.4","","0.4","","21","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-03","2002","02","03","","-26.2","","-38.4","","-32.3","","50.3","","0.0","","0.0","","0.4","","0.4","","21","","31","E","32","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-04","2002","02","04","","-33.9","","-39.5","","-36.7","","54.7","","0.0","","0.0","","0.0","T","0.0","T","21","","34","E","56","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-05","2002","02","05","","-34.8","","-39.1","","-37.0","","55.0","","0.0","","0.0","","0.0","T","0.0","T","21","","32","E","46","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-06","2002","02","06","","-37.9","","-41.8","","-39.9","","57.9","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-07","2002","02","07","","-36.3","","-38.8","","-37.6","","55.6","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-08","2002","02","08","","-36.5","","-42.1","","-39.3","","57.3","","0.0","","0.0","","0.0","T","0.0","T","21","","32","E","37","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-09","2002","02","09","","-31.9","","-39.0","","-35.5","","53.5","","0.0","","0.0","","0.0","T","0.0","T","19","","27","E","35","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-10","2002","02","10","","-32.2","","-37.8","","-35.0","","53.0","","0.0","","0.0","","0.0","","0.0","","19","","27","E","35","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-11","2002","02","11","","-34.0","","-39.0","","-36.5","","54.5","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-12","2002","02","12","","-34.1","","-40.9","","-37.5","","55.5","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-13","2002","02","13","","-38.3","","-42.5","","-40.4","","58.4","","0.0","","0.0","","0.0","","0.0","","19","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-14","2002","02","14","","-37.5","","-41.7","","-39.6","","57.6","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-15","2002","02","15","","-35.3","","-39.9","","-37.6","","55.6","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-16","2002","02","16","","-36.5","","-41.5","","-39.0","","57.0","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2002-02-17","2002","02","17","","-37.8","","-41.9","","-39.9","","57.9","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
