"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1976-01-01","1976","01","01","","-22.8","","-33.3","","-28.1","","46.1","","0.0","","0.0","","1.3","","0.5","","18","","32","","40",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1976-01-02","1976","01","02","","-27.2","","-37.8","","-32.5","","50.5","","0.0","","0.0","","0.0","T","0.0","T","18","","34","","34",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1976-01-03","1976","01","03","","-32.8","","-36.1","","-34.5","","52.5","","0.0","","0.0","","0.0","T","0.0","T","18","","2","","72",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1976-01-04","1976","01","04","","-31.7","","-35.6","","-33.7","","51.7","","0.0","","0.0","","0.0","T","0.0","T","18","","2","","47",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1976-01-05","1976","01","05","","-26.1","","-33.9","","-30.0","","48.0","","0.0","","0.0","","0.0","T","0.0","T","13","","32","","47",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1976-01-06","1976","01","06","","-21.1","","-27.2","","-24.2","","42.2","","0.0","","0.0","","0.0","T","0.0","T","13","","34","","93",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1976-01-07","1976","01","07","","-16.1","","-23.3","","-19.7","","37.7","","0.0","","0.0","","0.0","T","0.0","T","13","","32","","87",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1976-01-08","1976","01","08","","-22.8","","-27.2","","-25.0","","43.0","","0.0","","0.0","","0.0","T","0.0","T","13","","32","","66",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1976-01-09","1976","01","09","","-18.9","","-27.2","","-23.1","","41.1","","0.0","","0.0","","0.0","T","0.0","T","13","","18","","74",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1976-01-10","1976","01","10","","-19.4","","-28.9","","-24.2","","42.2","","0.0","","0.0","","0.0","T","0.0","T","13","","25","","85",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1976-01-11","1976","01","11","","-27.2","","-31.7","","-29.5","","47.5","","0.0","","0.0","","0.0","T","0.0","T","13","","25","","63",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1976-01-12","1976","01","12","","-28.3","","-36.7","","-32.5","","50.5","","0.0","","0.0","","0.5","","0.5","","13","","27","","34",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1976-01-13","1976","01","13","","-33.9","","-38.9","","-36.4","","54.4","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","1976-01-14","1976","01","14","","-37.2","","-42.8","","-40.0","","58.0","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
