"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-01","2008","01","01","","-32.1","","-35.1","","-33.6","","51.6","","0.0","","0.0","","0.0","T","0.0","T","30","","30","E","35","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-02","2008","01","02","","-34.2","","-38.7","","-36.5","","54.5","","0.0","","0.0","","0.0","T","0.0","T","30","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-03","2008","01","03","","-38.1","","-41.0","","-39.6","","57.6","","0.0","","0.0","","0.0","T","0.0","T","30","","3","E","32","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-04","2008","01","04","","-39.7","","-42.0","","-40.9","","58.9","","0.0","","0.0","","0.0","T","0.0","T","30","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-05","2008","01","05","","-32.5","","-41.5","","-37.0","","55.0","","0.0","","0.0","","0.0","","0.0","","25","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-06","2008","01","06","","-23.4","","-32.7","","-28.1","","46.1","","0.0","","0.0","","0.2","","0.2","","25","","14","E","54","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-07","2008","01","07","","-21.9","","-25.3","","-23.6","","41.6","","0.0","","0.0","","0.4","","0.4","","25","","15","E","41","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-08","2008","01","08","","-23.9","","-27.2","","-25.6","","43.6","","0.0","","0.0","","0.0","","0.0","","25","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-09","2008","01","09","","-23.4","","-27.2","","-25.3","","43.3","","0.0","","0.0","","0.6","","0.6","","25","","15","E","35","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-10","2008","01","10","","-24.9","","-33.6","","-29.3","","47.3","","0.0","","0.0","","0.0","T","0.0","T","25","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-11","2008","01","11","","-30.3","","-34.0","","-32.2","","50.2","","0.0","","0.0","","0.0","T","0.0","T","25","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-12","2008","01","12","","-21.4","","-32.2","","-26.8","","44.8","","0.0","","0.0","","0.6","","0.6","","28","","16","E","35","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-13","2008","01","13","","-20.7","","-32.0","","-26.4","","44.4","","0.0","","0.0","","0.0","T","0.0","T","28","","6","E","41","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-14","2008","01","14","","-19.2","","-30.9","","-25.1","","43.1","","0.0","","0.0","","2.2","","1.8","","29","","8","E","46","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-15","2008","01","15","","-30.5","","-34.3","","-32.4","","50.4","","0.0","","0.0","","0.0","T","0.0","T","30","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-16","2008","01","16","","-27.2","","-31.8","","-29.5","","47.5","","0.0","","0.0","","0.6","","0.6","","30","","1","E","65","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-17","2008","01","17","","-29.8","","-34.3","","-32.1","","50.1","","0.0","","0.0","","0.0","","0.0","","30","","35","E","65","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-18","2008","01","18","","-32.4","","-35.8","","-34.1","","52.1","","0.0","","0.0","","0.0","T","0.0","T","30","","32","E","54","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-19","2008","01","19","","-33.3","","-36.2","","-34.8","","52.8","","0.0","","0.0","","0.0","T","0.0","T","25","","31","","32",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-20","2008","01","20","","-34.2","","-38.0","","-36.1","","54.1","","0.0","","0.0","","0.0","T","0.0","T","25","","31","E","33","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-21","2008","01","21","","-31.2","","-37.6","","-34.4","","52.4","","0.0","","0.0","","0.0","T","0.0","T","25","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-22","2008","01","22","","-21.0","","-32.0","","-26.5","","44.5","","0.0","","0.0","","0.0","T","0.0","T","25","","30","E","37","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-23","2008","01","23","","-10.6","","-22.7","","-16.7","","34.7","","0.0","","0.0","","2.4","","2.2","","25","","1","E","67","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2008-01-24","2008","01","24","","-20.6","","-29.5","","-25.1","","43.1","","0.0","","0.0","","0.0","T","0.0","T","27","","1","E","57","E"
