"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-01","2019","01","01","","-25.2","","-30.5","","-27.9","","45.9","","0.0","","0.0","","0.0","T","0.0","T","20","","","","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-02","2019","01","02","","-23.0","","-29.8","","-26.4","","44.4","","0.0","","0.0","","0.0","T","0.0","T","20","","14","","46",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-03","2019","01","03","","-19.1","","-25.9","","-22.5","","40.5","","0.0","","0.0","","0.0","T","0.0","T","19","","8","","41",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-04","2019","01","04","","-20.8","","-28.6","","-24.7","","42.7","","0.0","","0.0","","0.0","T","0.0","T","19","","2","","35",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-05","2019","01","05","","-24.0","","-32.6","","-28.3","","46.3","","0.0","","0.0","","0.2","","0.2","","19","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-06","2019","01","06","","-30.6","","-36.5","","-33.6","","51.6","","0.0","","0.0","","0.2","","0.2","","19","","2","","32",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-07","2019","01","07","","-32.3","","-38.8","","-35.6","","53.6","","0.0","","0.0","","0.4","","0.4","","19","","31","","35",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-08","2019","01","08","","-32.1","","-36.0","","-34.1","","52.1","","0.0","","0.0","","0.0","T","0.0","T","19","","28","","37",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-09","2019","01","09","","-31.3","","-38.4","","-34.9","","52.9","","0.0","","0.0","","0.0","T","0.0","T","19","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-10","2019","01","10","","-36.7","","-40.8","","-38.8","","56.8","","0.0","","0.0","","0.0","T","0.0","T","19","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-11","2019","01","11","","-36.5","","-40.8","","-38.7","","56.7","","0.0","","0.0","","0.0","T","0.0","T","19","","8","","39",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-12","2019","01","12","","-30.2","","-36.5","","-33.4","","51.4","","0.0","","0.0","","1.0","","1.0","","19","","2","","61",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-13","2019","01","13","","-32.0","","-39.5","","-35.8","","53.8","","0.0","","0.0","","0.0","T","0.0","T","19","","3","","54",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-14","2019","01","14","","-29.0","","-39.5","","-34.3","","52.3","","0.0","","0.0","","0.0","T","0.0","T","19","","32","","41",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-15","2019","01","15","","-24.7","","-31.0","","-27.9","","45.9","","0.0","","0.0","","0.2","","0.2","","19","","31","","54",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-16","2019","01","16","","-25.2","","-30.4","","-27.8","","45.8","","0.0","","0.0","","0.0","T","0.0","T","19","","34","","55",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-17","2019","01","17","","-25.8","","-29.8","","-27.8","","45.8","","0.0","","0.0","","0.0","T","0.0","T","19","","36","","50",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-18","2019","01","18","","-22.9","","-28.6","","-25.8","","43.8","","0.0","","0.0","","0.0","T","0.0","T","20","","27","","46",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-19","2019","01","19","","-19.9","","-22.9","","-21.4","","39.4","","0.0","","0.0","","0.0","T","0.0","T","20","","28","","58",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-20","2019","01","20","","-20.8","","-33.6","","-27.2","","45.2","","0.0","","0.0","","0.0","T","0.0","T","20","","32","","35",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-21","2019","01","21","","-32.4","","-39.0","","-35.7","","53.7","","0.0","","0.0","","0.0","T","0.0","T","20","","32","","33",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-22","2019","01","22","","-35.7","","-41.6","","-38.7","","56.7","","0.0","","0.0","","0.0","T","0.0","T","20","","","","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-23","2019","01","23","","-36.0","","-39.0","","-37.5","","55.5","","0.0","","0.0","","0.0","T","0.0","T","20","","32","","37",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-24","2019","01","24","","-36.6","","-40.5","","-38.6","","56.6","","0.0","","0.0","","0.0","T","0.0","T","20","","30","","32",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-25","2019","01","25","","-36.8","","-41.4","","-39.1","","57.1","","0.0","","0.0","","0.0","T","0.0","T","20","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-26","2019","01","26","","-36.3","","-40.2","","-38.3","","56.3","","0.0","","0.0","","0.0","T","0.0","T","20","","","","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-27","2019","01","27","","-37.1","","-40.7","","-38.9","","56.9","","0.0","","0.0","","0.0","T","0.0","T","20","","34","","48",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-28","2019","01","28","","-33.6","","-37.3","","-35.5","","53.5","","0.0","","0.0","","0.0","","0.0","","20","","32","","52",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-29","2019","01","29","","-35.0","","-39.2","","-37.1","","55.1","","0.0","","0.0","","0.0","T","0.0","T","20","","","","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-30","2019","01","30","","-38.2","","-40.5","","-39.4","","57.4","","0.0","","0.0","","0.0","T","0.0","T","20","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-01-31","2019","01","31","","-37.5","","-40.5","","-39.0","","57.0","","0.0","","0.0","","0.0","T","0.0","T","20","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-01","2019","02","01","","-33.4","","-39.5","","-36.5","","54.5","","0.0","","0.0","","0.0","T","0.0","T","20","","32","","33",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-02","2019","02","02","","-36.8","","-39.5","","-38.2","","56.2","","0.0","","0.0","","0.0","T","0.0","T","20","","31","","32",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-03","2019","02","03","","-31.0","","-39.3","","-35.2","","53.2","","0.0","","0.0","","0.0","T","0.0","T","26","","31","","32",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-04","2019","02","04","","-32.0","","-35.4","","-33.7","","51.7","","0.0","","0.0","","0.0","T","0.0","T","26","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-05","2019","02","05","","-32.5","","-37.0","","-34.8","","52.8","","0.0","","0.0","","0.0","T","0.0","T","26","","","","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-06","2019","02","06","","-34.4","","-37.8","","-36.1","","54.1","","0.0","","0.0","","0.0","T","0.0","T","26","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-07","2019","02","07","","","M","","M","","M","","M","","M","0.0","","0.0","T","0.0","T","26","","32","","37",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-08","2019","02","08","","-22.9","","-31.9","","-27.4","","45.4","","0.0","","0.0","","0.0","T","0.0","T","26","","32","","42",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-09","2019","02","09","","-18.0","","-28.4","","-23.2","","41.2","","0.0","","0.0","","2.6","","2.0","","26","","18","","32",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-10","2019","02","10","","-18.6","","-33.0","","-25.8","","43.8","","0.0","","0.0","","1.8","","1.4","","33","","3","","39",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-11","2019","02","11","","-22.4","","-33.1","","-27.8","","45.8","","0.0","","0.0","","0.0","T","0.0","T","33","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-12","2019","02","12","","-27.7","","-31.4","","-29.6","","47.6","","0.0","","0.0","","0.0","T","0.0","T","33","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-13","2019","02","13","","-28.4","","-33.1","","-30.8","","48.8","","0.0","","0.0","","0.0","T","0.0","T","33","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-14","2019","02","14","","-19.8","","-30.0","","-24.9","","42.9","","0.0","","0.0","","0.2","","0.2","","33","","1","","42",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-15","2019","02","15","","-28.8","","-35.8","","-32.3","","50.3","","0.0","","0.0","","0.0","T","0.0","T","33","","2","","39",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-16","2019","02","16","","-30.8","","-35.1","","-33.0","","51.0","","0.0","","0.0","","0.0","","0.0","","33","","32","","39",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-17","2019","02","17","","-32.8","","-37.0","","-34.9","","52.9","","0.0","","0.0","","0.0","T","0.0","T","33","","31","","32",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2019-02-18","2019","02","18","","-34.7","","-38.9","","-36.8","","54.8","","0.0","","0.0","","0.0","T","0.0","T","33","","","M","","M"
