"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2021-01-01","2021","01","01","","-25.9","","-34.4","","-30.2","","48.2","","0.0","","","M","","M","","M","26","","27","","32",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2021-01-02","2021","01","02","","-34.3","","-38.0","","-36.2","","54.2","","0.0","","0.0","","0.0","T","0.0","T","27","","3","","32",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2021-01-03","2021","01","03","","-34.9","","-38.6","","-36.8","","54.8","","0.0","","0.0","","0.0","T","0.0","T","27","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2021-01-04","2021","01","04","","-36.0","","-39.5","","-37.8","","55.8","","0.0","","0.0","","0.0","T","0.0","T","27","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2021-01-05","2021","01","05","","-31.9","","-38.7","","-35.3","","53.3","","0.0","","0.0","","0.0","T","0.0","T","27","","12","","35",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2021-01-06","2021","01","06","","-15.8","","-31.4","","-23.6","","41.6","","0.0","","","M","","M","","M","27","","14","","81",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2021-01-07","2021","01","07","","-14.7","","-19.8","","-17.3","","35.3","","0.0","","","M","","M","","M","27","","15","","59",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2021-01-08","2021","01","08","","-17.8","","-31.0","","-24.4","","42.4","","0.0","","0.0","","0.0","T","0.0","T","29","","32","","48",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2021-01-09","2021","01","09","","-27.9","","-31.7","","-29.8","","47.8","","0.0","","0.0","","0.0","T","0.0","T","27","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2021-01-10","2021","01","10","","-27.1","","-31.3","","-29.2","","47.2","","0.0","","0.0","","0.0","T","0.0","T","27","","","M","","M"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2021-01-11","2021","01","11","","-20.8","","-26.4","","-23.6","","41.6","","0.0","","0.0","","0.0","T","0.0","T","27","","13","","48",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2021-01-12","2021","01","12","","-16.5","","-22.9","","-19.7","","37.7","","0.0","","","M","","M","","M","27","","10","","42",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2021-01-13","2021","01","13","","-16.5","","-23.1","","-19.8","","37.8","","0.0","","","M","","M","","M","31","","31","","37",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2021-01-14","2021","01","14","","-20.3","","-24.6","","-22.5","","40.5","","0.0","","","M","","M","0.0","T","31","","30","","54",""
