"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2018-01-01","2018","01","01","","-24.4","","-31.5","","-28.0","","46.0","","0.0","","0.0","","0.0","T","0.0","T","21","","2","","43",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2018-01-02","2018","01","02","","-29.4","","-32.5","","-31.0","","49.0","","0.0","","0.0","","0.0","T","0.0","T","22","","31","","41",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2018-01-03","2018","01","03","","-29.1","","-35.6","","-32.4","","50.4","","0.0","","0.0","","0.0","T","0.0","T","22","","31","","32",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2018-01-04","2018","01","04","","-23.8","","-33.8","","-28.8","","46.8","","0.0","","0.0","","0.0","T","0.0","T","22","","14","","44",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2018-01-05","2018","01","05","","-18.1","","-24.1","","-21.1","","39.1","","0.0","","0.0","","0.0","T","0.0","T","22","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2018-01-06","2018","01","06","","-17.2","","-23.0","","-20.1","","38.1","","0.0","","0.0","","0.4","","0.4","","22","","15","","30",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2018-01-07","2018","01","07","","-18.3","","-28.1","","-23.2","","41.2","","0.0","","0.0","","0.0","T","0.0","T","22","","1","","54",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2018-01-08","2018","01","08","","-21.9","","-36.4","","-29.2","","47.2","","0.0","","0.0","","1.0","","1.0","","23","","1","","65",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2018-01-09","2018","01","09","","-31.9","","-36.8","","-34.4","","52.4","","0.0","","0.0","","0.0","T","0.0","T","23","","34","","35",""
"-105.14","69.11","CAMBRIDGE BAY A","2400601","2018-01-10","2018","01","10","","-29.5","","-33.7","","-31.6","","49.6","","0.0","","0.0","","0.0","T","0.0","T","23","","33","","50",""
