"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-01","2012","01","01","","-34.7","","-38.4","","-36.6","","54.6","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-02","2012","01","02","","-27.6","","-39.2","","-33.4","","51.4","","0.0","","0.0","","0.0","T","0.0","T","21","","8","E","32","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-03","2012","01","03","","-26.5","","-34.5","","-30.5","","48.5","","0.0","","0.0","","0.0","T","0.0","T","21","","8","E","32","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-04","2012","01","04","","-29.7","","-33.7","","-31.7","","49.7","","0.0","","0.0","","0.0","T","0.0","T","21","","27","E","35","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-05","2012","01","05","","-24.5","","-31.8","","-28.2","","46.2","","0.0","","0.0","","0.2","","0.2","","21","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-06","2012","01","06","","-29.3","","-36.8","","-33.1","","51.1","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-07","2012","01","07","","-28.7","","-33.1","","-30.9","","48.9","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-08","2012","01","08","","-31.9","","-39.0","","-35.5","","53.5","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-09","2012","01","09","","-30.3","","-38.8","","-34.6","","52.6","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-10","2012","01","10","","-23.1","","-32.4","","-27.8","","45.8","","0.0","","0.0","","0.2","","0.2","","18","","31","E","37","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-11","2012","01","11","","-27.3","","-33.6","","-30.5","","48.5","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-12","2012","01","12","","-27.1","","-33.9","","-30.5","","48.5","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-13","2012","01","13","","-22.9","","-33.7","","-28.3","","46.3","","0.0","","0.0","","0.2","","0.2","","18","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-14","2012","01","14","","-23.1","","-32.5","","-27.8","","45.8","","0.0","","0.0","","0.0","T","0.0","T","18","","35","E","32","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-15","2012","01","15","","-30.9","","-33.5","","-32.2","","50.2","","0.0","","0.0","","0.0","T","0.0","T","19","","29","E","46","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-16","2012","01","16","","-25.5","","-30.9","","-28.2","","46.2","","0.0","","0.0","","0.0","T","0.0","T","19","","32","E","50","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-17","2012","01","17","","-20.4","","-31.1","","-25.8","","43.8","","0.0","","0.0","","0.0","T","0.0","T","19","","28","E","48","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-18","2012","01","18","","-22.0","","-34.5","","-28.3","","46.3","","0.0","","0.0","","0.2","","0.2","","19","","4","E","57","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-19","2012","01","19","","-34.4","","-38.1","","-36.3","","54.3","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-20","2012","01","20","","-38.0","","-42.6","","-40.3","","58.3","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-21","2012","01","21","","-39.6","","-42.4","","-41.0","","59.0","","0.0","","0.0","","0.0","T","0.0","T","22","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-22","2012","01","22","","-38.3","","-42.5","","-40.4","","58.4","","0.0","","0.0","","0.0","T","0.0","T","22","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-23","2012","01","23","","-33.9","","-38.3","","-36.1","","54.1","","0.0","","0.0","","0.0","T","0.0","T","22","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-24","2012","01","24","","-29.4","","-35.0","","-32.2","","50.2","","0.0","","0.0","","0.0","T","0.0","T","22","","12","E","35","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-25","2012","01","25","","-23.1","","-29.8","","-26.5","","44.5","","0.0","","0.0","","0.6","","0.6","","22","","11","E","33","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-26","2012","01","26","","-15.9","","-25.8","","-20.9","","38.9","","0.0","","0.0","","0.0","T","0.0","T","23","","12","E","43","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-27","2012","01","27","","-15.8","","-32.7","","-24.3","","42.3","","0.0","","0.0","","0.0","T","0.0","T","23","","26","E","46","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-28","2012","01","28","","-32.7","","-37.1","","-34.9","","52.9","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-29","2012","01","29","","-35.7","","-40.5","","-38.1","","56.1","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-30","2012","01","30","","-34.6","","-38.4","","-36.5","","54.5","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2012-01-31","2012","01","31","","-25.7","","-35.8","","-30.8","","48.8","","0.0","","0.0","","0.2","","0.2","","20","","11","E","41","E"
