"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-01","2009","01","01","","-26.0","","-28.5","","-27.3","","45.3","","0.0","","0.0","","0.4","","0.4","","18","","32","E","33","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-02","2009","01","02","","-25.7","","-27.9","","-26.8","","44.8","","0.0","","0.0","","1.2","","1.2","","19","","24","E","52","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-03","2009","01","03","","-26.6","","-32.7","","-29.7","","47.7","","0.0","","0.0","","0.0","","0.0","","21","","23","E","52","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-04","2009","01","04","","-31.6","","-35.9","","-33.8","","51.8","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-05","2009","01","05","","-28.9","","-33.8","","-31.4","","49.4","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-06","2009","01","06","","-29.2","","-34.6","","-31.9","","49.9","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-07","2009","01","07","","-30.8","","-32.6","","-31.7","","49.7","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-08","2009","01","08","","-25.2","","-31.9","","-28.6","","46.6","","0.0","","0.0","","0.6","","0.6","","21","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-09","2009","01","09","","-25.1","","-33.9","","-29.5","","47.5","","0.0","","0.0","","0.4","","0.4","","22","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-10","2009","01","10","","-29.2","","-36.4","","-32.8","","50.8","","0.0","","0.0","","0.0","T","0.0","T","20","","30","E","41","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-11","2009","01","11","","-30.9","","-38.9","","-34.9","","52.9","","0.0","","0.0","","0.0","T","0.0","T","20","","33","E","50","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-12","2009","01","12","","-31.6","","-34.9","","-33.3","","51.3","","0.0","","0.0","","0.0","T","0.0","T","20","","32","E","50","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-13","2009","01","13","","-27.6","","-35.4","","-31.5","","49.5","","0.0","","0.0","","0.0","T","0.0","T","20","","28","E","48","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-14","2009","01","14","","-31.6","","-34.5","","-33.1","","51.1","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-15","2009","01","15","","-16.8","","-34.3","","-25.6","","43.6","","0.0","","0.0","","0.0","","0.0","","20","","18","E","43","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-16","2009","01","16","","-12.3","","-24.0","","-18.2","","36.2","","0.0","","0.0","","6.4","","6.2","","23","","15","E","41","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-17","2009","01","17","","-17.6","","-28.5","","-23.1","","41.1","","0.0","","0.0","","0.0","T","0.0","T","26","","2","E","41","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-18","2009","01","18","","-7.4","","-17.7","","-12.6","","30.6","","0.0","","0.0","","0.0","T","0.0","T","26","","29","E","57","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-19","2009","01","19","","-7.6","","-21.9","","-14.8","","32.8","","0.0","","0.0","","1.6","","1.2","","26","","32","E","52","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-20","2009","01","20","","-18.8","","-26.9","","-22.9","","40.9","","0.0","","0.0","","0.0","T","0.0","T","27","","32","E","59","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-21","2009","01","21","","-23.6","","-27.5","","-25.6","","43.6","","0.0","","0.0","","0.0","","0.0","","26","","33","E","72","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-22","2009","01","22","","-20.2","","-27.9","","-24.1","","42.1","","0.0","","0.0","","0.0","T","0.0","T","26","","34","E","72","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-23","2009","01","23","","-21.5","","-27.1","","-24.3","","42.3","","0.0","","0.0","","0.0","T","0.0","T","26","","33","E","74","E"
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-24","2009","01","24","","-23.1","","-30.1","","-26.6","","44.6","","0.0","","0.0","","0.0","T","0.0","T","26","","","","<31",""
"-105.14","69.11","CAMBRIDGE BAY A","2400600","2009-01-25","2009","01","25","","-19.9","","-30.2","","-25.1","","43.1","","0.0","","0.0","","0.0","T","0.0","T","26","","","","<31",""
