"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-01","1990","01","01","","-23.0","","-29.0","","-26.0","","44.0","","0.0","","0.0","","0.2","","0.2","","44","","30","","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-02","1990","01","02","","-22.7","","-31.2","","-27.0","","45.0","","0.0","","0.0","","0.2","","0.2","","44","","31","","59","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-03","1990","01","03","","-24.2","","-28.3","","-26.3","","44.3","","0.0","","0.0","","0.0","T","0.0","T","44","","28","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-04","1990","01","04","","-23.7","","-27.3","","-25.5","","43.5","","0.0","","0.0","","0.4","","0.4","","44","","31","","35","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-05","1990","01","05","","-24.7","","-32.5","","-28.6","","46.6","","0.0","","0.0","","0.0","T","0.0","T","44","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-06","1990","01","06","","-23.9","","-32.1","","-28.0","","46.0","","0.0","","0.0","","0.0","T","0.0","T","44","","24","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-07","1990","01","07","","-23.5","","-34.0","","-28.8","","46.8","","0.0","","0.0","","0.2","","0.2","","44","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-08","1990","01","08","","-17.5","","-34.9","","-26.2","","44.2","","0.0","","0.0","","0.0","T","0.0","T","44","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-09","1990","01","09","","-15.1","","-23.1","","-19.1","","37.1","","0.0","","0.0","","1.0","","0.4","","44","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-10","1990","01","10","","-19.7","","-25.1","","-22.4","","40.4","","0.0","","0.0","","3.6","","3.0","","45","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-11","1990","01","11","","-24.5","","-35.5","","-30.0","","48.0","","0.0","","0.0","","0.0","T","0.0","T","48","","25","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-12","1990","01","12","","-28.8","","-39.5","","-34.2","","52.2","","0.0","","0.0","","0.0","","0.0","","48","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-13","1990","01","13","","-24.9","","-29.1","","-27.0","","45.0","","0.0","","0.0","","2.6","","1.6","","50","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-14","1990","01","14","","-21.4","","-30.6","","-26.0","","44.0","","0.0","","0.0","","3.6","","1.6","","50","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-15","1990","01","15","","-22.8","","-31.3","","-27.1","","45.1","","0.0","","0.0","","0.4","","0.2","","54","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-16","1990","01","16","","-24.5","","-32.6","","-28.6","","46.6","","0.0","","0.0","","1.0","","0.7","","55","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-17","1990","01","17","","-27.9","","-38.0","","-33.0","","51.0","","0.0","","0.0","","0.0","T","0.0","T","55","","27","","37","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-18","1990","01","18","","-30.1","","-40.3","","-35.2","","53.2","","0.0","","0.0","","0.2","","0.2","","55","","26","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-19","1990","01","19","","-24.6","","-42.1","","-33.4","","51.4","","0.0","","0.0","","0.0","","0.0","","55","","12","","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-20","1990","01","20","","-21.6","","-28.9","","-25.3","","43.3","","0.0","","0.0","","0.0","T","0.0","T","55","","15","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-21","1990","01","21","","-20.5","","-33.2","","-26.9","","44.9","","0.0","","0.0","","0.4","","0.4","","55","","26","","41","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-22","1990","01","22","","-30.9","","-38.3","","-34.6","","52.6","","0.0","","0.0","","0.0","T","0.0","T","55","","24","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-23","1990","01","23","","-28.9","","-36.2","","-32.6","","50.6","","0.0","","0.0","","0.0","T","0.0","T","55","","24","","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-24","1990","01","24","","-25.6","","-35.9","","-30.8","","48.8","","0.0","","0.0","","0.0","T","0.0","T","55","","25","","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-25","1990","01","25","","-33.3","","-44.2","","-38.8","","56.8","","0.0","","0.0","","0.0","T","0.0","T","55","","24","","31","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-26","1990","01","26","","-41.0","","-45.3","","-43.2","","61.2","","0.0","","0.0","","0.0","T","0.0","T","55","","26","","31","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-27","1990","01","27","","-35.4","","-42.7","","-39.1","","57.1","","0.0","","0.0","","0.0","T","0.0","T","55","","26","","31","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-28","1990","01","28","","-31.4","","-35.7","","-33.6","","51.6","","0.0","","0.0","","1.8","","1.2","","55","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-29","1990","01","29","","-34.0","","-38.3","","-36.2","","54.2","","0.0","","0.0","","0.0","T","0.0","T","57","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-30","1990","01","30","","-34.4","","-38.4","","-36.4","","54.4","","0.0","","0.0","","0.2","","0.2","","57","","27","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-01-31","1990","01","31","","-35.0","","-39.0","","-37.0","","55.0","","0.0","","0.0","","0.0","T","0.0","T","57","","27","","31","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-01","1990","02","01","","-31.5","","-39.3","","-35.4","","53.4","","0.0","","0.0","","0.0","T","0.0","T","57","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-02","1990","02","02","","-38.4","","-43.6","","-41.0","","59.0","","0.0","","0.0","","0.0","T","0.0","T","57","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-03","1990","02","03","","-38.2","","-42.2","","-40.2","","58.2","","0.0","","0.0","","0.0","T","0.0","T","57","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-04","1990","02","04","","-39.9","","-42.9","","-41.4","","59.4","","0.0","","0.0","","0.0","T","0.0","T","57","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-05","1990","02","05","","-38.0","","-42.0","","-40.0","","58.0","","0.0","","0.0","","0.0","T","0.0","T","57","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-06","1990","02","06","","-31.9","","-40.8","","-36.4","","54.4","","0.0","","0.0","","0.0","T","0.0","T","57","","23","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-07","1990","02","07","","-30.3","","-36.2","","-33.3","","51.3","","0.0","","0.0","","1.0","","0.8","","57","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-08","1990","02","08","","-32.2","","-42.4","","-37.3","","55.3","","0.0","","0.0","","0.4","","0.2","","58","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-09","1990","02","09","","-31.5","","-41.5","","-36.5","","54.5","","0.0","","0.0","","0.0","T","0.0","T","58","","23","","31","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-10","1990","02","10","","-33.0","","-37.5","","-35.3","","53.3","","0.0","","0.0","","0.0","T","0.0","T","58","","25","","39","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-11","1990","02","11","","-31.0","","-37.3","","-34.2","","52.2","","0.0","","0.0","","0.2","","0.2","","58","","24","","35","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-12","1990","02","12","","-25.6","","-35.3","","-30.5","","48.5","","0.0","","0.0","","0.0","T","0.0","T","58","","32","","76","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-13","1990","02","13","","-31.5","","-38.8","","-35.2","","53.2","","0.0","","0.0","","0.0","T","0.0","T","58","","31","","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-14","1990","02","14","","-32.1","","-38.7","","-35.4","","53.4","","0.0","","0.0","","0.0","T","0.0","T","58","","31","","52","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-15","1990","02","15","","-25.9","","-35.5","","-30.7","","48.7","","0.0","","0.0","","0.0","","0.0","","58","","26","","52","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-16","1990","02","16","","-27.6","","-35.6","","-31.6","","49.6","","0.0","","0.0","","0.0","T","0.0","T","58","","26","","44","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-17","1990","02","17","","-35.2","","-43.1","","-39.2","","57.2","","0.0","","0.0","","0.0","T","0.0","T","58","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-18","1990","02","18","","-36.4","","-42.1","","-39.3","","57.3","","0.0","","0.0","","0.0","","0.0","","58","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-19","1990","02","19","","-29.2","","-41.6","","-35.4","","53.4","","0.0","","0.0","","0.0","T","0.0","T","58","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-20","1990","02","20","","-31.5","","-39.5","","-35.5","","53.5","","0.0","","0.0","","0.0","T","0.0","T","58","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-21","1990","02","21","","-34.2","","-39.0","","-36.6","","54.6","","0.0","","0.0","","0.0","T","0.0","T","58","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-22","1990","02","22","","-32.2","","-39.9","","-36.1","","54.1","","0.0","","0.0","","0.0","T","0.0","T","58","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-23","1990","02","23","","-27.8","","-35.7","","-31.8","","49.8","","0.0","","0.0","","0.0","T","0.0","T","58","","24","","41","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-24","1990","02","24","","-21.8","","-31.8","","-26.8","","44.8","","0.0","","0.0","","0.6","","0.4","","58","","24","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-25","1990","02","25","","-19.4","","-27.4","","-23.4","","41.4","","0.0","","0.0","","3.6","","3.0","","61","","34","","72","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1990-02-26","1990","02","26","","-18.2","","-32.1","","-25.2","","43.2","","0.0","","0.0","","0.0","T","0.0","T","62","","23","","46","E"
