"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-01","2011","01","01","","-20.1","","-32.5","","-26.3","","44.3","","0.0","","0.0","","1.0","","0.0","T","33","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-02","2011","01","02","","-22.9","","-29.5","","-26.2","","44.2","","0.0","","0.0","","0.4","","0.0","T","34","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-03","2011","01","03","","-19.8","","-24.3","","-22.1","","40.1","","0.0","","0.0","","0.0","T","0.0","T","34","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-04","2011","01","04","","-22.9","","-31.6","","-27.3","","45.3","","0.0","","0.0","","0.0","T","0.0","T","34","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-05","2011","01","05","","-19.2","","-31.7","","-25.5","","43.5","","0.0","","0.0","","1.6","","1.0","","34","","11","E","32","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-06","2011","01","06","","-18.0","","-24.6","","-21.3","","39.3","","0.0","","0.0","","0.0","T","0.0","T","33","","13","E","52","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-07","2011","01","07","","-14.3","","-21.1","","-17.7","","35.7","","0.0","","0.0","","0.0","T","0.0","T","33","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-08","2011","01","08","","-15.5","","-26.5","","-21.0","","39.0","","0.0","","0.0","","0.0","T","0.0","T","33","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-09","2011","01","09","","-17.8","","-27.0","","-22.4","","40.4","","0.0","","0.0","","0.2","","0.2","","33","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-10","2011","01","10","","-16.1","","-21.1","","-18.6","","36.6","","0.0","","0.0","","1.6","","0.6","","33","","24","E","37","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-11","2011","01","11","","-16.8","","-30.2","","-23.5","","41.5","","0.0","","0.0","","1.8","","0.8","","34","","34","E","56","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-12","2011","01","12","","-27.0","","-32.4","","-29.7","","47.7","","0.0","","0.0","","1.0","","0.2","","34","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-13","2011","01","13","","-28.2","","-34.1","","-31.2","","49.2","","0.0","","0.0","","0.0","T","0.0","T","34","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-14","2011","01","14","","-24.9","","-34.0","","-29.5","","47.5","","0.0","","0.0","","0.0","T","0.0","T","34","","24","E","48","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-15","2011","01","15","","-17.9","","-26.1","","-22.0","","40.0","","0.0","","0.0","","8.2","","5.8","","35","","25","E","69","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2011-01-16","2011","01","16","","-19.2","","-23.1","","-21.2","","39.2","","0.0","","0.0","","0.6","","0.2","","40","","29","E","46","E"
