"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-01","2012","01","01","","-24.5","","-33.1","","-28.8","","46.8","","0.0","","0.0","","0.0","T","0.0","T","29","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-02","2012","01","02","","-14.2","","-27.5","","-20.9","","38.9","","0.0","","0.0","","1.0","","0.5","","28","","9","E","63","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-03","2012","01","03","","-15.8","","-28.8","","-22.3","","40.3","","0.0","","0.0","","0.0","T","0.0","T","26","","8","E","44","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-04","2012","01","04","","-28.3","","-35.9","","-32.1","","50.1","","0.0","","0.0","","0.0","T","0.0","T","25","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-05","2012","01","05","","-29.2","","-35.5","","-32.4","","50.4","","0.0","","0.0","","0.0","T","0.0","T","25","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-06","2012","01","06","","-22.3","","-30.9","","-26.6","","44.6","","0.0","","0.0","","0.0","T","0.0","T","24","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-07","2012","01","07","","-21.5","","-28.7","","-25.1","","43.1","","0.0","","0.0","","0.0","T","0.0","T","24","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-08","2012","01","08","","-23.0","","-29.4","","-26.2","","44.2","","0.0","","0.0","","0.0","T","0.0","T","24","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-09","2012","01","09","","-17.9","","-31.5","","-24.7","","42.7","","0.0","","0.0","","2.2","","1.4","","24","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-10","2012","01","10","","-18.0","","-31.0","","-24.5","","42.5","","0.0","","0.0","","2.6","","1.0","","27","","26","E","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-11","2012","01","11","","-14.5","","-28.9","","-21.7","","39.7","","0.0","","0.0","","0.0","","0.0","","28","","22","E","35","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-12","2012","01","12","","-17.5","","-23.5","","-20.5","","38.5","","0.0","","0.0","","0.0","T","0.0","T","27","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-13","2012","01","13","","-17.5","","-23.2","","-20.4","","38.4","","0.0","","0.0","","4.5","","0.9","","28","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-14","2012","01","14","","-19.0","","-32.5","","-25.8","","43.8","","0.0","","0.0","","1.6","","0.3","","31","","34","E","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-15","2012","01","15","","-28.8","","-32.9","","-30.9","","48.9","","0.0","","0.0","","0.0","T","0.0","T","29","","30","E","44","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-16","2012","01","16","","-24.5","","-29.3","","-26.9","","44.9","","0.0","","0.0","","0.0","T","0.0","T","29","","28","E","46","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-17","2012","01","17","","-13.4","","-28.2","","-20.8","","38.8","","0.0","","0.0","","6.2","","1.3","","28","","31","E","78","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-18","2012","01","18","","-14.1","","-26.4","","-20.3","","38.3","","0.0","","0.0","","1.0","","0.2","","32","","1","E","78","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-19","2012","01","19","","-19.7","","-27.3","","-23.5","","41.5","","0.0","","0.0","","2.8","","0.7","","29","","27","E","32","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2012-01-20","2012","01","20","","-19.7","","-38.9","","-29.3","","47.3","","0.0","","0.0","","0.6","","0.2","","29","","","","<31",""
