"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-01","1985","01","01","","-18.4","","-23.5","","-21.0","","39.0","","0.0","","0.0","","0.4","","0.2","","21","","25","","46","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-02","1985","01","02","","-19.2","","-22.8","","-21.0","","39.0","","0.0","","0.0","","1.0","","0.6","","21","","9","","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-03","1985","01","03","","-12.8","","-26.5","","-19.7","","37.7","","0.0","","0.0","","1.6","","0.6","","21","","25","","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-04","1985","01","04","","-26.0","","-33.0","","-29.5","","47.5","","0.0","","0.0","","0.0","T","0.0","T","21","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-05","1985","01","05","","-13.0","","-30.1","","-21.6","","39.6","","0.0","","0.0","","6.2","","5.4","","20","","8","","31","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-06","1985","01","06","","-10.5","","-16.0","","-13.3","","31.3","","0.0","","0.0","","12.4","","9.0","","30","","21","","31","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-07","1985","01","07","","-10.4","","-25.3","","-17.9","","35.9","","0.0","","0.0","","0.0","T","0.0","T","33","","26","","35","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-08","1985","01","08","","-8.2","","-20.0","","-14.1","","32.1","","0.0","","0.0","","0.0","","0.0","","30","","20","","57","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-09","1985","01","09","","-9.6","","-13.2","","-11.4","","29.4","","0.0","","0.0","","0.0","","0.0","","27","","24","","56","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-10","1985","01","10","","-5.2","","-23.5","","-14.4","","32.4","","0.0","","0.0","","3.2","","2.2","","25","","26","","44","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-11","1985","01","11","","-22.2","","-35.5","","-28.9","","46.9","","0.0","","0.0","","0.0","T","0.0","T","26","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-12","1985","01","12","","-24.0","","-36.0","","-30.0","","48.0","","0.0","","0.0","","0.0","T","0.0","T","20","","27","","44","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-13","1985","01","13","","-23.1","","-29.3","","-26.2","","44.2","","0.0","","0.0","","0.0","T","0.0","T","20","","27","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-14","1985","01","14","","-25.6","","-32.9","","-29.3","","47.3","","0.0","","0.0","","0.2","","0.2","","20","","27","","41","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-15","1985","01","15","","-27.4","","-32.5","","-30.0","","48.0","","0.0","","0.0","","0.2","","0.2","","20","","27","","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-16","1985","01","16","","-32.4","","-40.5","","-36.5","","54.5","","0.0","","0.0","","0.0","T","0.0","T","20","","25","","37","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-17","1985","01","17","","-32.1","","-40.3","","-36.2","","54.2","","0.0","","0.0","","0.0","T","0.0","T","20","","24","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-18","1985","01","18","","-38.1","","-46.0","","-42.1","","60.1","","0.0","","0.0","","0.0","T","0.0","T","20","","24","","46","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-19","1985","01","19","","-20.6","","-42.0","","-31.3","","49.3","","0.0","","0.0","","0.0","T","0.0","T","20","","18","","39","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-20","1985","01","20","","-13.8","","-22.5","","-18.2","","36.2","","0.0","","0.0","","0.0","T","0.0","T","20","","19","","70","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-21","1985","01","21","","-15.2","","-22.1","","-18.7","","36.7","","0.0","","0.0","","0.0","T","0.0","T","20","","31","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-22","1985","01","22","","-19.1","","-25.7","","-22.4","","40.4","","0.0","","0.0","","0.0","T","0.0","T","20","","32","","52","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-23","1985","01","23","","-19.3","","-31.4","","-25.4","","43.4","","0.0","","0.0","","0.0","T","0.0","T","20","","32","","52",""
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-24","1985","01","24","","-17.9","","-33.1","","-25.5","","43.5","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-25","1985","01","25","","-17.6","","-29.3","","-23.5","","41.5","","0.0","","0.0","","1.2","","0.8","","19","","27","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-26","1985","01","26","","-25.5","","-34.5","","-30.0","","48.0","","0.0","","0.0","","0.0","T","0.0","T","19","","28","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-27","1985","01","27","","-24.0","","-33.5","","-28.8","","46.8","","0.0","","0.0","","0.0","T","0.0","T","19","","36","","44","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-28","1985","01","28","","-29.7","","-37.6","","-33.7","","51.7","","0.0","","0.0","","0.0","T","0.0","T","18","","27","","31","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-29","1985","01","29","","-29.3","","-35.2","","-32.3","","50.3","","0.0","","0.0","","0.0","T","0.0","T","18","","26","","39","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1985-01-30","1985","01","30","","-29.1","","-36.9","","-33.0","","51.0","","0.0","","0.0","","0.0","T","0.0","T","18","","26","","37","E"
