"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.12","67.83","COPPERMINE","2300900","1960-01-01","1960","01","01","","-27.8","","-34.4","","-31.1","","49.1","","0.0","","0.0","","0.0","T","0.0","T","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-02","1960","01","02","","-24.4","","-32.8","","-28.6","","46.6","","0.0","","0.0","","0.0","T","0.0","T","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-03","1960","01","03","","-27.8","","-35.6","","-31.7","","49.7","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-04","1960","01","04","","-25.0","","-35.0","","-30.0","","48.0","","0.0","","0.0","","0.0","T","0.0","T","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-05","1960","01","05","","-30.0","","-33.9","","-32.0","","50.0","","0.0","","0.0","","0.0","T","0.0","T","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-06","1960","01","06","","-30.0","","-36.7","","-33.4","","51.4","","0.0","","0.0","","0.3","","0.3","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-07","1960","01","07","","-28.9","","-34.4","","-31.7","","49.7","","0.0","","0.0","","0.3","","0.3","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-08","1960","01","08","","-34.4","","-41.7","","-38.1","","56.1","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-09","1960","01","09","","-41.1","","-44.4","","-42.8","","60.8","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-10","1960","01","10","","-43.3","","-46.7","","-45.0","","63.0","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-11","1960","01","11","","-43.3","","-46.7","","-45.0","","63.0","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-12","1960","01","12","","-29.4","","-46.1","","-37.8","","55.8","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-13","1960","01","13","","-21.1","","-40.6","","-30.9","","48.9","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-14","1960","01","14","","-12.8","","-27.8","","-20.3","","38.3","","0.0","","0.0","","0.0","T","0.0","T","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-15","1960","01","15","","-13.3","","-23.3","","-18.3","","36.3","","0.0","","0.0","","2.3","","2.3","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-16","1960","01","16","","-21.1","","-27.2","","-24.2","","42.2","","0.0","","0.0","","0.0","T","0.0","T","48","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-17","1960","01","17","","-9.4","","-35.6","","-22.5","","40.5","","0.0","","0.0","","0.0","","0.0","","48","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-18","1960","01","18","","-9.4","","-18.9","","-14.2","","32.2","","0.0","","0.0","","0.0","","0.0","","48","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-19","1960","01","19","","-17.8","","-26.1","","-22.0","","40.0","","0.0","","0.0","","0.3","","0.3","","48","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-20","1960","01","20","","-11.1","","-27.8","","-19.5","","37.5","","0.0","","0.0","","0.0","T","0.0","T","48","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-21","1960","01","21","","-18.9","","-25.6","","-22.3","","40.3","","0.0","","0.0","","0.5","","0.5","","48","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-22","1960","01","22","","-24.4","","-26.7","","-25.6","","43.6","","0.0","","0.0","","1.0","","1.0","","48","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-23","1960","01","23","","-27.8","","-30.0","","-28.9","","46.9","","0.0","","0.0","","1.0","","1.0","","51","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1960-01-24","1960","01","24","","-22.8","","-33.3","","-28.1","","46.1","","0.0","","0.0","","1.3","","1.3","","51","","","","",""
