"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.12","67.83","COPPERMINE","2300900","1959-01-01","1959","01","01","","-30.6","","-32.8","","-31.7","","49.7","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-02","1959","01","02","","-31.1","","-36.7","","-33.9","","51.9","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-03","1959","01","03","","-30.0","","-36.1","","-33.1","","51.1","","0.0","","0.0","","2.3","","2.3","","38","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-04","1959","01","04","","-20.6","","-33.3","","-27.0","","45.0","","0.0","","0.0","","1.3","","1.3","","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-05","1959","01","05","","-25.0","","-33.3","","-29.2","","47.2","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-06","1959","01","06","","-36.1","","-38.3","","-37.2","","55.2","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-07","1959","01","07","","-37.2","","-39.4","","-38.3","","56.3","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-08","1959","01","08","","-36.7","","-37.8","","-37.3","","55.3","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-09","1959","01","09","","-26.7","","-38.9","","-32.8","","50.8","","0.0","","0.0","","0.0","T","0.0","T","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-10","1959","01","10","","-29.4","","-33.3","","-31.4","","49.4","","0.0","","0.0","","0.0","T","0.0","T","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-11","1959","01","11","","-31.7","","-35.0","","-33.4","","51.4","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-12","1959","01","12","","-31.1","","-34.4","","-32.8","","50.8","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-13","1959","01","13","","-22.8","","-35.0","","-28.9","","46.9","","0.0","","0.0","","0.5","","0.5","","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-14","1959","01","14","","-20.6","","-29.4","","-25.0","","43.0","","0.0","","0.0","","0.0","T","0.0","T","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-15","1959","01","15","","-29.4","","-35.6","","-32.5","","50.5","","0.0","","0.0","","0.0","T","0.0","T","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-16","1959","01","16","","-39.4","","-40.6","","-40.0","","58.0","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-17","1959","01","17","","-29.4","","-43.3","","-36.4","","54.4","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-18","1959","01","18","","-25.6","","-36.1","","-30.9","","48.9","","0.0","","0.0","","2.8","","2.8","","41","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-19","1959","01","19","","-25.0","","-27.2","","-26.1","","44.1","","0.0","","0.0","","1.8","","1.8","","43","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-20","1959","01","20","","-25.0","","-27.2","","-26.1","","44.1","","0.0","","0.0","","0.0","T","0.0","T","43","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-21","1959","01","21","","-25.0","","-31.1","","-28.1","","46.1","","0.0","","0.0","","0.3","","0.3","","43","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-22","1959","01","22","","-26.7","","-31.1","","-28.9","","46.9","","0.0","","0.0","","0.0","T","0.0","T","43","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-23","1959","01","23","","-22.8","","-31.1","","-27.0","","45.0","","0.0","","0.0","","1.0","","1.0","","43","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-24","1959","01","24","","-21.7","","-26.7","","-24.2","","42.2","","0.0","","0.0","","0.3","","0.3","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-25","1959","01","25","","-16.7","","-26.1","","-21.4","","39.4","","0.0","","0.0","","0.0","T","0.0","T","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-26","1959","01","26","","-21.7","","-25.6","","-23.7","","41.7","","0.0","","0.0","","0.8","","0.8","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-27","1959","01","27","","-22.2","","-28.3","","-25.3","","43.3","","0.0","","0.0","","0.0","T","0.0","T","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-28","1959","01","28","","-31.1","","-36.1","","-33.6","","51.6","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-29","1959","01","29","","-28.9","","-36.1","","-32.5","","50.5","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-30","1959","01","30","","-20.0","","-31.1","","-25.6","","43.6","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-01-31","1959","01","31","","-19.4","","-25.6","","-22.5","","40.5","","0.0","","0.0","","0.3","","0.3","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-02-01","1959","02","01","","-28.3","","-33.3","","-30.8","","48.8","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-115.12","67.83","COPPERMINE","2300900","1959-02-02","1959","02","02","","-27.2","","-33.3","","-30.3","","48.3","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
