"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-01","1980","01","01","","-17.0","","-30.2","","-23.6","","41.6","","0.0","","0.0","","5.8","","5.8","","46","","25","","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-02","1980","01","02","","-28.0","","-35.6","","-31.8","","49.8","","0.0","","0.0","","0.0","T","0.0","T","53","","26","","52","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-03","1980","01","03","","-31.4","","-36.0","","-33.7","","51.7","","0.0","","0.0","","0.0","T","0.0","T","53","","24","","35","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-04","1980","01","04","","-32.5","","-36.3","","-34.4","","52.4","","0.0","","0.0","","0.0","","0.0","","53","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-05","1980","01","05","","-32.6","","-36.2","","-34.4","","52.4","","0.0","","0.0","","0.0","","0.0","","53","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-06","1980","01","06","","-25.7","","-35.5","","-30.6","","48.6","","0.0","","0.0","","0.0","T","0.0","T","53","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-07","1980","01","07","","-25.3","","-31.7","","-28.5","","46.5","","0.0","","0.0","","0.0","T","0.0","T","53","","33","","54","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-08","1980","01","08","","-22.9","","-29.5","","-26.2","","44.2","","0.0","","0.0","","1.0","","1.0","","53","","24","","52","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-09","1980","01","09","","-22.6","","-30.9","","-26.8","","44.8","","0.0","","0.0","","0.4","","0.4","","54","","32","","56","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-10","1980","01","10","","-25.2","","-31.5","","-28.4","","46.4","","0.0","","0.0","","0.8","","0.8","","55","","31","","59","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-11","1980","01","11","","-27.4","","-33.1","","-30.3","","48.3","","0.0","","0.0","","0.0","T","0.0","T","55","","31","","61",""
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-12","1980","01","12","","-32.6","","-41.5","","-37.1","","55.1","","0.0","","0.0","","0.0","T","0.0","T","55","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-13","1980","01","13","","-28.3","","-40.0","","-34.2","","52.2","","0.0","","0.0","","1.2","","1.2","","56","","7","","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-14","1980","01","14","","-34.7","","-40.6","","-37.7","","55.7","","0.0","","0.0","","0.0","","0.0","","56","","23","","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-15","1980","01","15","","-26.5","","-41.0","","-33.8","","51.8","","0.0","","0.0","","0.0","T","0.0","T","56","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-16","1980","01","16","","-26.0","","-32.0","","-29.0","","47.0","","0.0","","0.0","","2.6","","2.6","","56","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-17","1980","01","17","","-29.3","","-36.1","","-32.7","","50.7","","0.0","","0.0","","0.0","T","0.0","T","58","","26","","37","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-18","1980","01","18","","-28.5","","-37.4","","-33.0","","51.0","","0.0","","0.0","","0.0","T","0.0","T","58","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-19","1980","01","19","","-23.5","","-37.1","","-30.3","","48.3","","0.0","","0.0","","0.0","T","0.0","T","58","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-20","1980","01","20","","-23.6","","-36.0","","-29.8","","47.8","","0.0","","0.0","","0.0","T","0.0","T","58","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-21","1980","01","21","","-34.0","","-37.3","","-35.7","","53.7","","0.0","","0.0","","0.0","","0.0","","58","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-22","1980","01","22","","-26.2","","-37.2","","-31.7","","49.7","","0.0","","0.0","","0.0","T","0.0","T","58","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-23","1980","01","23","","-16.6","","-26.5","","-21.6","","39.6","","0.0","","0.0","","2.5","","2.5","","58","","9","","33",""
"-115.14","67.82","KUGLUKTUK A","2300902","1980-01-24","1980","01","24","","-22.4","","-26.0","","-24.2","","42.2","","0.0","","0.0","","0.2","","0.2","","61","","","","<31",""
