"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.14","67.82","KUGLUKTUK A","2300902","1987-01-01","1987","01","01","","-29.6","","-37.1","","-33.4","","51.4","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1987-01-02","1987","01","02","","-34.6","","-38.1","","-36.4","","54.4","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1987-01-03","1987","01","03","","-24.5","","-37.2","","-30.9","","48.9","","0.0","","0.0","","0.2","","0.2","","15","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1987-01-04","1987","01","04","","-20.4","","-27.5","","-24.0","","42.0","","0.0","","0.0","","4.2","","3.0","","18","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1987-01-05","1987","01","05","","-23.2","","-37.3","","-30.3","","48.3","","0.0","","0.0","","0.2","","0.2","","18","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1987-01-06","1987","01","06","","-16.4","","-29.7","","-23.1","","41.1","","0.0","","0.0","","1.8","","1.8","","18","","9","","31","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1987-01-07","1987","01","07","","-16.0","","-23.9","","-20.0","","38.0","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","1987-01-08","1987","01","08","","-2.6","","-18.0","","-10.3","","28.3","","0.0","","0.0","","0.0","T","0.0","T","18","","25","","54","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1987-01-09","1987","01","09","","-1.5","","-14.1","","-7.8","","25.8","","0.0","","0.0","","1.2","","0.8","","18","","21","","35","E"
"-115.14","67.82","KUGLUKTUK A","2300902","1987-01-10","1987","01","10","","-12.3","","-19.8","","-16.1","","34.1","","0.0","","0.0","","0.4","","0.2","","19","","","","<31",""
