"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-01","2003","01","01","","-18.1","","-20.9","","-19.5","","37.5","","0.0","","0.0","","4.0","","1.2","","41","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-02","2003","01","02","","-18.7","","-31.8","","-25.3","","43.3","","0.0","","0.0","","0.8","","0.2","","45","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-03","2003","01","03","","-21.5","","-29.0","","-25.3","","43.3","","0.0","","0.0","","0.0","T","0.0","T","45","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-04","2003","01","04","","-9.8","","-29.2","","-19.5","","37.5","","0.0","","0.0","","0.0","","0.0","","45","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-05","2003","01","05","","-1.7","","-16.1","","-8.9","","26.9","","0.0","","2.0","","1.2","","3.2","","45","","18","E","48","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-06","2003","01","06","","-5.5","","-16.2","","-10.9","","28.9","","0.0","","0.0","T","1.0","","0.0","T","47","","27","E","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-07","2003","01","07","","-14.2","","-18.8","","-16.5","","34.5","","0.0","","0.0","","2.4","","0.0","T","48","","35","E","48","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-08","2003","01","08","","-18.3","","-28.1","","-23.2","","41.2","","0.0","","0.0","","0.0","T","0.0","T","50","","32","E","48","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-09","2003","01","09","","-25.3","","-33.7","","-29.5","","47.5","","0.0","","0.0","","0.0","T","0.0","T","50","","27","E","37","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-10","2003","01","10","","-30.6","","-34.8","","-32.7","","50.7","","0.0","","0.0","","0.0","T","0.0","T","46","","24","E","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-11","2003","01","11","","-30.0","","-34.5","","-32.3","","50.3","","0.0","","0.0","","0.0","T","0.0","T","44","","24","E","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-12","2003","01","12","","-28.2","","-31.9","","-30.1","","48.1","","0.0","","0.0","","0.0","","0.0","","44","","24","E","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-13","2003","01","13","","-18.6","","-28.8","","-23.7","","41.7","","0.0","","0.0","","0.0","","0.0","","42","","24","E","56","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-14","2003","01","14","","-16.7","","-24.5","","-20.6","","38.6","","0.0","","0.0","","0.0","","0.0","","42","","26","E","57","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-15","2003","01","15","","-20.3","","-26.2","","-23.3","","41.3","","0.0","","0.0","","0.0","","0.0","","40","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-16","2003","01","16","","-21.1","","-27.9","","-24.5","","42.5","","0.0","","0.0","","0.0","T","0.0","T","37","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-17","2003","01","17","","-17.1","","-26.0","","-21.6","","39.6","","0.0","","0.0","","0.0","T","0.0","T","35","","25","E","37","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-18","2003","01","18","","-17.1","","-27.1","","-22.1","","40.1","","0.0","","0.0","","0.0","T","0.0","T","35","","32","E","48","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-19","2003","01","19","","-24.1","","-30.8","","-27.5","","45.5","","0.0","","0.0","","0.0","T","0.0","T","32","","34","E","57","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-20","2003","01","20","","-20.8","","-30.8","","-25.8","","43.8","","0.0","","0.0","","0.6","","0.0","T","30","","33","E","54","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-21","2003","01","21","","-19.3","","-36.0","","-27.7","","45.7","","0.0","","0.0","","1.4","","0.2","","31","","35","E","50","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-22","2003","01","22","","-28.7","","-35.5","","-32.1","","50.1","","0.0","","0.0","","0.0","T","0.0","T","30","","20","E","44","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-23","2003","01","23","","-29.1","","-33.8","","-31.5","","49.5","","0.0","","0.0","","0.0","T","0.0","T","29","","26","E","37","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-24","2003","01","24","","-25.3","","-33.4","","-29.4","","47.4","","0.0","","0.0","","1.0","","0.4","","29","","25","E","44","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-25","2003","01","25","","-19.6","","-27.1","","-23.4","","41.4","","0.0","","0.0","","0.0","T","0.0","T","30","","23","E","48","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-26","2003","01","26","","-23.9","","-33.9","","-28.9","","46.9","","0.0","","0.0","","0.0","T","0.0","T","30","","27","E","35","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-27","2003","01","27","","-22.9","","-33.0","","-28.0","","46.0","","0.0","","0.0","","0.2","","0.0","T","30","","25","E","39","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-28","2003","01","28","","-21.7","","-27.2","","-24.5","","42.5","","0.0","","0.0","","0.0","T","0.0","T","30","","20","E","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-29","2003","01","29","","-22.0","","-32.4","","-27.2","","45.2","","0.0","","0.0","","0.2","","0.0","T","30","","21","E","37","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-30","2003","01","30","","-30.5","","-38.3","","-34.4","","52.4","","0.0","","0.0","","0.0","T","0.0","T","30","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2003-01-31","2003","01","31","","-25.2","","-38.2","","-31.7","","49.7","","0.0","","0.0","","0.0","T","0.0","T","28","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2003-02-01","2003","02","01","","-32.6","","-37.4","","-35.0","","53.0","","0.0","","0.0","","0.0","T","0.0","T","28","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2003-02-02","2003","02","02","","-31.1","","-37.7","","-34.4","","52.4","","0.0","","0.0","","0.0","T","0.0","T","27","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2003-02-03","2003","02","03","","-25.0","","-31.5","","-28.3","","46.3","","0.0","","0.0","","0.0","T","0.0","T","27","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2003-02-04","2003","02","04","","-21.4","","-28.5","","-25.0","","43.0","","0.0","","0.0","","0.0","","0.0","","26","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2003-02-05","2003","02","05","","-7.6","","-22.1","","-14.9","","32.9","","0.0","","0.0","","2.0","","2.0","","26","","22","E","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-02-06","2003","02","06","","-17.2","","-30.7","","-24.0","","42.0","","0.0","","0.0","","0.0","T","0.0","T","30","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2003-02-07","2003","02","07","","-26.6","","-30.1","","-28.4","","46.4","","0.0","","0.0","","0.0","T","0.0","T","30","","30","E","41","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-02-08","2003","02","08","","-22.3","","-31.1","","-26.7","","44.7","","0.0","","0.0","","0.0","T","0.0","T","29","","26","E","48","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-02-09","2003","02","09","","-22.8","","-31.5","","-27.2","","45.2","","0.0","","0.0","","0.0","T","0.0","T","28","","31","E","59","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-02-10","2003","02","10","","-22.6","","-27.0","","-24.8","","42.8","","0.0","","0.0","","0.0","T","0.0","T","27","","32","E","59","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-02-11","2003","02","11","","-22.1","","-31.1","","-26.6","","44.6","","0.0","","0.0","","0.0","T","0.0","T","26","","32","E","48","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-02-12","2003","02","12","","-23.2","","-30.3","","-26.8","","44.8","","0.0","","0.0","","0.0","T","0.0","T","26","","34","E","57","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-02-13","2003","02","13","","-23.0","","-27.2","","-25.1","","43.1","","0.0","","0.0","","0.0","T","0.0","T","26","","27","E","44","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2003-02-14","2003","02","14","","-26.0","","-35.5","","-30.8","","48.8","","0.0","","0.0","","0.4","","0.2","","26","","","","<31",""
