"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-01","2014","01","01","","-23.0","","-32.2","","-27.6","","45.6","","0.0","","0.0","","0.6","","0.0","T","28","","27","E","32","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-02","2014","01","02","","-22.1","","-34.9","","-28.5","","46.5","","0.0","","0.0","","1.4","","0.2","","29","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-03","2014","01","03","","-33.1","","-38.9","","-36.0","","54.0","","0.0","","0.0","","0.0","T","0.0","T","29","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-04","2014","01","04","","-36.7","","-40.4","","-38.6","","56.6","","0.0","","0.0","","0.0","T","0.0","T","29","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-05","2014","01","05","","-31.1","","-37.2","","-34.2","","52.2","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-06","2014","01","06","","-29.8","","-35.4","","-32.6","","50.6","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-07","2014","01","07","","-18.3","","-37.2","","-27.8","","45.8","","0.0","","0.0","","0.0","T","0.0","T","28","","15","E","37","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-08","2014","01","08","","-17.6","","-23.3","","-20.5","","38.5","","0.0","","0.0","","2.2","","0.6","","30","","30","E","46","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-09","2014","01","09","","-21.0","","-25.6","","-23.3","","41.3","","0.0","","0.0","","0.0","T","0.0","T","29","","33","E","57","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-10","2014","01","10","","-21.7","","-31.3","","-26.5","","44.5","","0.0","","0.0","","0.0","T","0.0","T","29","","28","E","44","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-11","2014","01","11","","-26.4","","-34.2","","-30.3","","48.3","","0.0","","0.0","","0.0","T","0.0","T","29","","25","","57",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-12","2014","01","12","","-25.1","","-27.5","","-26.3","","44.3","","0.0","","0.0","","0.0","T","0.0","T","29","","23","","61",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-13","2014","01","13","","-25.9","","-35.3","","-30.6","","48.6","","0.0","","0.0","","0.0","T","0.0","T","28","","26","","41",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-14","2014","01","14","","-21.3","","-36.2","","-28.8","","46.8","","0.0","","0.0","","0.0","","0.0","","28","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-15","2014","01","15","","-20.4","","-27.2","","-23.8","","41.8","","0.0","","0.0","","1.2","","0.2","","28","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-16","2014","01","16","","-22.4","","-34.3","","-28.4","","46.4","","0.0","","0.0","","0.2","","0.0","T","28","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-17","2014","01","17","","-26.4","","-36.2","","-31.3","","49.3","","0.0","","0.0","","0.0","T","0.0","T","28","","2","E","32","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-18","2014","01","18","","-34.3","","-42.2","","-38.3","","56.3","","0.0","","0.0","","0.0","T","0.0","T","28","","10","E","32","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-19","2014","01","19","","-22.6","","-34.7","","-28.7","","46.7","","0.0","","0.0","","3.8","","1.0","","28","","9","E","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-20","2014","01","20","","-20.8","","-31.8","","-26.3","","44.3","","0.0","","0.0","","0.8","","0.2","","31","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-21","2014","01","21","","-23.3","","-35.2","","-29.3","","47.3","","0.0","","0.0","","0.0","T","0.0","T","32","","22","E","37","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-22","2014","01","22","","-11.3","","-23.9","","-17.6","","35.6","","0.0","","0.0","","2.4","","0.4","","30","","25","E","48","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-23","2014","01","23","","-11.0","","-31.6","","-21.3","","39.3","","0.0","","0.0","","3.6","","1.0","","33","","31","E","63","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-24","2014","01","24","","-27.4","","-33.0","","-30.2","","48.2","","0.0","","0.0","","0.0","T","0.0","T","33","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-25","2014","01","25","","-25.7","","-34.7","","-30.2","","48.2","","0.0","","0.0","","0.0","T","0.0","T","33","","36","","46",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-26","2014","01","26","","-23.8","","-30.6","","-27.2","","45.2","","0.0","","0.0","","0.0","T","0.0","T","31","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-27","2014","01","27","","-15.2","","-27.3","","-21.3","","39.3","","0.0","","0.0","T","0.2","","0.0","T","31","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-28","2014","01","28","","-21.8","","-29.2","","-25.5","","43.5","","0.0","","0.0","","0.0","T","0.0","T","31","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-29","2014","01","29","","-18.4","","-25.8","","-22.1","","40.1","","0.0","","0.0","","0.0","T","0.0","T","31","","27","E","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-30","2014","01","30","","-9.7","","-21.1","","-15.4","","33.4","","0.0","","0.0","","0.4","","0.0","T","31","","23","E","35","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-01-31","2014","01","31","","-16.8","","-23.3","","-20.1","","38.1","","0.0","","0.0","","0.0","T","0.0","T","31","","32","E","37","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-01","2014","02","01","","-17.0","","-28.1","","-22.6","","40.6","","0.0","","0.0","","1.0","","0.0","T","31","","32","E","61","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-02","2014","02","02","","-14.6","","-18.2","","-16.4","","34.4","","0.0","","0.0","","4.4","","0.8","","34","","32","E","56","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-03","2014","02","03","","-11.5","","-18.8","","-15.2","","33.2","","0.0","","0.0","","7.4","","2.4","","34","","27","E","57","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-04","2014","02","04","","-8.2","","-14.3","","-11.3","","29.3","","0.0","","0.0","T","22.2","","5.2","","44","","27","","37",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-05","2014","02","05","","-10.7","","-16.3","","-13.5","","31.5","","0.0","","0.0","","0.0","T","0.0","T","61","","23","","43",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-06","2014","02","06","","-16.6","","-22.4","","-19.5","","37.5","","0.0","","0.0","","0.6","0","0.6","","59","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-07","2014","02","07","","-17.9","","-30.0","","-24.0","","42.0","","0.0","","0.0","","0.0","T","0.0","T","57","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-08","2014","02","08","","-20.7","","-25.6","","-23.2","","41.2","","0.0","","0.0","","1.4","","0.4","","53","","23","E","50","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-09","2014","02","09","","-19.5","","-25.2","","-22.4","","40.4","","0.0","","0.0","","0.8","","0.0","T","50","","32","E","69","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-10","2014","02","10","","-21.1","","-32.0","","-26.6","","44.6","","0.0","","0.0","","0.6","","0.0","T","48","","27","E","57","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-11","2014","02","11","","-21.7","","-27.8","","-24.8","","42.8","","0.0","","0.0","","1.2","","0.4","","46","","27","E","33","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-12","2014","02","12","","-23.3","","-30.0","","-26.7","","44.7","","0.0","","0.0","","0.0","T","0.0","T","46","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-13","2014","02","13","","-28.8","","-35.2","","-32.0","","50.0","","0.0","","0.0","","0.0","","0.0","","46","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-14","2014","02","14","","-22.0","","-34.0","","-28.0","","46.0","","0.0","","0.0","","0.4","","0.0","T","46","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-15","2014","02","15","","-20.9","","-30.6","","-25.8","","43.8","","0.0","","0.0","","3.6","","0.8","","46","","36","E","32","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-16","2014","02","16","","-28.0","","-35.2","","-31.6","","49.6","","0.0","","0.0","","0.0","T","0.0","T","47","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-17","2014","02","17","","-27.0","","-32.3","","-29.7","","47.7","","0.0","","0.0","","10.0","","3.2","","47","","5","E","32","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-18","2014","02","18","","-27.5","","-37.7","","-32.6","","50.6","","0.0","","0.0","","0.4","","0.0","T","55","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-19","2014","02","19","","-35.8","","-39.7","","-37.8","","55.8","","0.0","","0.0","","0.0","T","0.0","T","54","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-20","2014","02","20","","-33.3","","-38.8","","-36.1","","54.1","","0.0","","0.0","","0.0","T","0.0","T","53","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-21","2014","02","21","","-32.0","","-37.5","","-34.8","","52.8","","0.0","","0.0","","0.0","T","0.0","T","53","","","","<31",""
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-22","2014","02","22","","-29.5","","-37.2","","-33.4","","51.4","","0.0","","0.0","","0.0","T","0.0","T","52","","23","E","35","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-23","2014","02","23","","-23.0","","-35.0","","-29.0","","47.0","","0.0","","0.0","","0.0","T","0.0","T","51","","27","E","43","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-24","2014","02","24","","-26.3","","-36.1","","-31.2","","49.2","","0.0","","0.0","","0.0","T","0.0","T","51","","27","E","37","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-25","2014","02","25","","-22.6","","-34.7","","-28.7","","46.7","","0.0","","0.0","","0.0","T","0.0","T","50","","27","E","35","E"
"-115.14","67.82","KUGLUKTUK A","2300902","2014-02-26","2014","02","26","","-28.0","","-39.1","","-33.6","","51.6","","0.0","","0.0","","0.0","T","0.0","T","50","","","","<31",""
