"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-01","2015","01","01","","-21.4","","-25.8","","-23.6","","41.6","","0.0","","0.0","","0.0","T","0.0","T","45","","31","","83",""
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-02","2015","01","02","","-17.3","","-26.7","","-22.0","","40.0","","0.0","","0.0","","2.0","","0.4","","45","","34","","61",""
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-03","2015","01","03","","-14.1","","-18.9","","-16.5","","34.5","","0.0","","0.0","","0.4","","0.0","T","45","","33","","52",""
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-04","2015","01","04","","-15.6","","-27.8","","-21.7","","39.7","","0.0","","0.0","","1.0","","0.0","T","45","","32","","50",""
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-05","2015","01","05","","-24.5","","-29.2","","-26.9","","44.9","","0.0","","0.0","","0.0","T","0.0","T","45","","26","","43",""
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-06","2015","01","06","","-12.6","","-25.1","","-18.9","","36.9","","0.0","","0.0","","0.2","","0.0","T","45","","25","","59",""
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-07","2015","01","07","","-14.9","","-22.4","","-18.7","","36.7","","0.0","","0.0","","0.4","","0.0","T","45","","33","","93",""
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-08","2015","01","08","","-15.1","","-22.6","","-18.9","","36.9","","0.0","","0.0","","0.4","","0.0","T","45","","32","","80",""
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-09","2015","01","09","","-17.0","","-23.7","","-20.4","","38.4","","0.0","","0.0","","0.4","","0.0","T","45","","32","","56",""
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-10","2015","01","10","","-16.6","","-20.9","","-18.8","","36.8","","0.0","","0.0","","0.2","","0.0","T","45","","28","","56",""
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-11","2015","01","11","","-13.9","","-22.1","","-18.0","","36.0","","0.0","","0.8","","0.2","","0.8","","45","","31","","59",""
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-12","2015","01","12","","-20.1","","-26.0","","-23.1","","41.1","","0.0","","0.0","","0.4","","0.0","T","46","","30","","52",""
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-13","2015","01","13","","-22.1","","-29.4","","-25.8","","43.8","","0.0","","0.0","","0.0","T","0.0","T","45","","30","","52",""
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-14","2015","01","14","","-24.2","","-32.9","","-28.6","","46.6","","0.0","","0.0","","1.2","","0.4","","46","","26","","37",""
"-115.14","67.82","KUGLUKTUK A","2300903","2015-01-15","2015","01","15","","-25.3","","-33.4","","-29.4","","47.4","","0.0","","0.0","","0.0","T","0.0","T","46","","22","","43",""
