"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-01","2021","01","01","","","M","","M","","M","","M","","M","0.0","","1.6","","0.4","","16","","25","","42",""
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-02","2021","01","02","","","M","","M","","M","","M","","M","0.0","","0.4","","0.0","T","17","","","","","M"
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-03","2021","01","03","","","M","","M","","M","","M","","M","0.0","","0.0","T","0.0","T","17","","","M","","M"
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-04","2021","01","04","","","M","","M","","M","","M","","M","0.0","","0.0","T","0.0","T","17","","","M","","M"
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-05","2021","01","05","","","M","","M","","M","","M","","M","0.0","","3.4","","0.8","","17","","12","","54",""
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-06","2021","01","06","","","M","","M","","M","","M","","M","0.0","","1.4","","0.2","","20","","16","","54",""
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-07","2021","01","07","","","M","","M","","M","","M","","M","0.0","","1.0","","0.2","","20","","30","","37",""
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-08","2021","01","08","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","20","","22","","45",""
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-09","2021","01","09","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","19","","23","","33",""
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-10","2021","01","10","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","19","","","M","","M"
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-11","2021","01","11","","","M","","M","","M","","M","","M","0.0","","3.6","","0.9","","19","","","M","","M"
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-12","2021","01","12","","-18.2","","-24.9","","-21.6","","39.6","","0.0","","0.0","","3.8","","0.5","","22","","","M","","M"
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-13","2021","01","13","","-18.1","","-25.7","","-21.9","","39.9","","0.0","","0.0","","0.0","T","0.0","T","24","","32","","35",""
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-14","2021","01","14","","-24.7","","-30.4","","-27.6","","45.6","","0.0","","0.0","","0.0","T","0.0","T","22","","24","","41",""
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-15","2021","01","15","","-27.4","","-33.8","","-30.6","","48.6","","0.0","","0.0","","0.0","T","0.0","T","21","","26","","37",""
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-16","2021","01","16","","-33.5","","-37.7","","-35.6","","53.6","","0.0","","0.0","","0.0","T","0.0","T","20","","","M","","M"
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-17","2021","01","17","","-28.8","","-36.3","","-32.6","","50.6","","0.0","","0.0","","0.0","T","0.0","T","20","","","M","","M"
"-115.14","67.82","KUGLUKTUK A","2300903","2021-01-18","2021","01","18","","-26.4","","-36.3","","-31.4","","49.4","","0.0","","0.0","","0.0","T","0.0","T","19","","","M","","M"
